7.431458191218751064e-02,-8.896947040408249574e-01,-8.888154095205186289e-01,-5.493382692148759405e-01,-8.924475291170479441e-01,-2.977091257628126653e-01,-3.930819507412127711e-01,-3.139104199254667549e-01,-1.947478424768140370e-01,-3.448114307647120458e-01,-2.900619127039975043e-01,-2.209381975153103250e-01,-1.478354442432019134e-01,-2.258073390056898333e-01,-2.204703599841699446e-01,-1.488745302169875162e-01,-1.528633088373701210e-01,-1.179026725370647399e-01,-7.699750341157014788e-02,-1.267730112347195126e-01,-1.043887706350421635e-01,-1.188064761235389788e-01,-1.082387790478232248e-01,-6.400951159792199474e-02,-3.109177755561121081e-02,-7.072575310926906833e-02,-9.748088300328236477e-02,-8.917185708188869742e-02,-9.289753032094093255e-02,-3.934191936549796126e-02,-2.481576419576609488e-02,-9.557944567115909951e-02,-7.375150811131415962e-02,-1.105510554368512866e-01,-9.461644856000053783e-02,-9.615277552775787148e-03,-6.493532206841394483e-02,-2.888712209886211066e-02,-4.987038409411270745e-02,-4.994984603031053100e-02,-6.493246584220804807e-02
-9.446207194214000236e-01,-1.108644461319735042e+00,-5.081951235055394145e-01,-7.155056820764197356e-01,-7.492905133856700983e-01,-4.235776864276567522e-01,-5.098215203790209538e-01,-3.655341903702430395e-01,-2.468370926420421496e-01,-2.380718018571644223e-01,-2.581957027154192508e-01,-1.508942429758498016e-01,-1.280221229617185819e-01,-2.232963354241286613e-01,-9.621820815405016103e-02,-1.586512561013102562e-01,-1.578479727121274434e-01,-2.297796456293696096e-02,-9.309912948808438116e-02,-1.488796969277627891e-01,-9.414078056413364981e-02,-8.887494346466238981e-02,-1.237509731528595308e-01,-8.747818430469631035e-02,-1.051152829484198054e-01,-8.730036380669461971e-02,-1.156323614924253118e-01,-1.050683700921176550e-01,-1.041869889630020196e-01,-6.428465818386877584e-02,-6.927161041791847496e-02,-1.356530871206202971e-01,-6.359797912037143397e-02,-9.607278229761191668e-02,-9.079407646085983774e-02,-7.247849526669873643e-02,-5.639422984265036326e-02,-3.534107637847466038e-02,-5.774476208656480897e-02,-4.143894797951957337e-02,-4.306943410665228095e-02
1.256776478240614892e-01,-5.583512094907296941e-01,-3.943037916590429459e-01,-5.954261219211135492e-01,-6.024086955542057309e-01,-3.333432449417760846e-01,-2.465757057370670247e-01,-2.031907546472034587e-01,-2.773106291555899605e-01,-1.331778062442242616e-01,-1.513908175994778671e-01,-2.986556819139824653e-02,-1.850519545636279961e-01,-1.287721551190778857e-01,-8.726093642292866159e-02,-1.195267822978997169e-01,-1.608969070996328077e-01,-1.466440397155182040e-01,-9.879113840687754611e-02,-9.073083368698275919e-02,-9.470660607443684431e-02,-8.016559049646621027e-02,-9.689241837873266427e-02,-9.736485663365350429e-02,-2.913447556604042976e-02,-1.216519613803790228e-01,-1.185529914570064708e-01,-8.654045887826418426e-02,-7.455582603251835472e-02,-4.919311515554253972e-02,-8.308147380136808591e-02,-7.695700391637137761e-02,-6.895157046048486227e-02,-1.052080576941528400e-01,-8.343948747727263082e-02,-4.448692044515166477e-02,-5.065817065483955994e-02,-2.871813181297431725e-02,-4.438066152456535823e-02,-4.157361328889305069e-02,-6.321350463480857051e-02
-1.078651997825016640e+00,-1.262177308807606035e+00,-7.713695462035189410e-01,-7.254973685466777900e-01,-4.590070780795048599e-01,-2.878578743359688774e-01,-4.559636661322672424e-01,-3.497088462773412232e-01,-3.910841137895986613e-02,-2.851600501651986308e-01,-1.972068661190636008e-01,-1.986941286813287966e-01,-1.782319632974088131e-01,-2.121860906872695962e-01,-1.232373031603019309e-01,-2.131932324718162630e-01,-1.719451395699228835e-01,-1.589235446328082502e-01,-1.075681494579075886e-01,-1.165961320818143798e-01,-1.411193427161989977e-01,-7.660417789213311290e-02,-1.510696340866641840e-01,-7.113888279129720882e-02,-1.336786245767872250e-01,-1.033543507434181163e-01,-7.329771367837456530e-02,-9.140674402983882396e-02,-1.216606887592111830e-01,-8.022425467302961299e-02,-1.245776051962975695e-01,-1.375818380813715047e-01,-5.986269677937629263e-02,-7.872728295329226023e-02,-8.799762648554623756e-02,-7.515154356822570381e-02,-5.261186550012223601e-02,-3.572105226934509103e-02,-3.799731174709132520e-02,-3.661664339090207887e-02,-3.859042431581392874e-02
1.704152442730134387e-01,-1.504782056788954048e+00,-8.936379168081478586e-01,-6.064460005347730442e-01,-1.091972932462542539e-01,-1.979534920570862888e-01,-3.907044960076233586e-01,-3.155472048365225990e-01,-1.356173616575183927e-01,-2.693722406367154987e-01,-2.412780117850893691e-01,-1.443006388844157162e-01,-1.400037304146988515e-01,-2.076203341554479775e-01,-3.060531791130535403e-02,-1.179343549686832499e-01,-1.000245075955104174e-01,-7.295550469883400890e-02,-1.136993791028937106e-01,-1.807481191695633205e-01,-1.062786602634914340e-01,-7.635586927388944567e-02,-9.287372461256492018e-02,-8.076622180294527886e-02,-7.133631248854462037e-02,-7.321274162582039335e-02,-7.095135875689852212e-02,-8.749895575327941433e-02,-1.056525416030091175e-01,-5.569736738063776199e-02,-1.002042221068957656e-01,-1.023829152592134334e-01,-7.563576785192369090e-02,-5.655768744372680068e-02,-5.892490015006579540e-02,-5.271402935149525903e-02,-5.730209905129125814e-02,-6.503569565401859376e-02,-3.479129487649489094e-02,-4.350016971568393398e-02,-4.724035841105295869e-02
4.875457648330470961e-02,-9.345611126058319673e-01,-5.191732952706299420e-01,-4.079530449698690608e-01,-2.531326718371653128e-01,-4.802565296855427351e-02,-2.735398572189923772e-01,-2.874767396885739568e-01,-2.993416051273415923e-01,-1.720957175461587940e-01,-1.819232336794779081e-01,-2.149992046603316498e-01,-2.483795498413267910e-01,-1.928866851478838462e-01,-1.028876811473521530e-01,-1.109505600296253613e-01,-1.715037921189116188e-01,-1.045590640126434767e-01,-1.031448428967620540e-01,-1.300628899317710363e-01,-1.127815645743464740e-01,-6.474130716874385016e-02,-1.281275714016776868e-01,-9.969986909790519436e-02,-6.877748583513033920e-02,-1.018497356282570820e-01,-1.164921363261489234e-01,-8.574388973167665351e-02,-7.135017200653927250e-02,-7.163309909470062797e-02,-1.008551259186192262e-01,-1.112496203866642219e-01,-5.220808356957561125e-02,-5.254105160077807840e-02,-9.792689007977199711e-02,-6.850629307959696379e-02,-3.520122954776581936e-02,-1.613758794368729682e-02,-6.285076437682880768e-02,-4.575087726578091346e-02,-5.989416291907075779e-02
-3.289172912974547280e-01,-1.559208935998901202e+00,-4.880322316218193568e-01,-7.697741383913723201e-01,-5.380379951816213202e-01,-3.125005485496430979e-01,-3.017474871169895656e-01,-3.595224719710669037e-01,-2.032058407182460169e-01,-2.850106303863183532e-01,-3.133264965141472902e-01,-2.185872608503462156e-01,-1.859268161010885489e-01,-1.361086343846055202e-01,-1.807592620955017215e-01,-1.369793687607413213e-01,-2.125355348984792059e-01,-1.234638270629184603e-01,-1.708252181123863234e-01,-1.377573163951120727e-01,-9.018661252881894630e-02,-1.581031715222381562e-01,-1.036285682397792146e-01,-8.379839695134701227e-02,-1.162063053731809542e-01,-1.133353325476640500e-01,-5.129394753231445586e-02,-1.147224809202784801e-01,-8.314537412537005567e-02,-9.928206903168522446e-02,-5.926814916214762086e-02,-1.132578059700973944e-01,-1.042331744409015215e-01,-1.241828137450981251e-01,-4.836291280567956569e-02,-5.509768048796773871e-02,-4.045716543803958010e-02,-5.658888300852579073e-02,-5.003333082658153325e-02,-6.472785579161417779e-02,-5.365674385358375209e-02
-3.653632319141887907e-01,-1.066989621219872619e+00,-4.929595501824307613e-01,-6.521394611027820920e-01,-5.441328013270728681e-01,-3.430425423818759256e-01,-4.036506106497815827e-01,-4.453501419099410441e-01,-2.925924319601828638e-01,-2.070996705023316620e-01,-2.002703462600552153e-01,-2.033569443703542867e-01,-1.643644091627521064e-01,-1.912855576492732690e-01,-1.468173770532473221e-01,-2.022282619227390998e-01,-1.280568901634629164e-01,-1.533158156371289826e-01,-8.912175112309307645e-02,-1.489895939916516809e-01,-1.164268325331810766e-01,-1.445517995602230987e-01,-1.158580017216562924e-01,-1.256481886951630045e-01,-1.230790697452575216e-01,-1.152097505967302898e-01,-7.875004655589826208e-02,-1.191653349918290333e-01,-1.151762563754682167e-01,-7.832450498923666793e-02,-6.347759427764562701e-02,-8.921109200327617672e-02,-7.565001253342337750e-02,-5.831437961978025442e-02,-1.053653164120185171e-01,-5.552321618584034335e-02,-5.236273292933724122e-02,-4.064577380870394718e-02,-6.535702358448812477e-02,-5.237412017382823970e-02,-3.237246474023282305e-02
4.707236267757958226e-01,-3.661862296421854457e-01,-5.865218945547651108e-01,-4.138773739823932429e-02,-1.880369161038245307e-01,-3.958600602855154582e-01,-2.197881586725931591e-01,-2.857335732636158143e-01,-3.325109239194383171e-01,-1.251980719581221035e-01,-1.718874806069388972e-01,-1.374815998767498770e-01,-1.618481577903275181e-01,-1.408621136775797533e-01,-9.842282760716931922e-02,-1.405925602210904846e-01,-8.421960522849222808e-02,-1.543446122396710529e-01,-6.933301748246818719e-02,-9.992102364080179822e-02,-5.908692265859333964e-02,-7.244178230741260549e-02,-1.020936034526807729e-01,-8.590086810792309235e-02,-2.792336295975621913e-02,-1.180748369647981744e-01,-1.000909226710886973e-01,-6.012129187696378663e-02,-4.047324853114153687e-02,-6.440531565282418824e-02,-1.355584234111365527e-01,-6.689201311902837066e-02,-4.876381117916071817e-02,-4.839380181568632422e-02,-1.042913969948623537e-01,-1.125220110773406390e-01,-4.061973630253608997e-02,-5.725974789343087762e-02,-4.844704617902498983e-02,-5.089743676166090525e-02,-4.868111098474142001e-02
-1.625874527696396232e-01,-8.775101310711319602e-01,-2.739022472653606655e-01,-6.596596771890360644e-01,-5.619318215981151665e-01,-2.620287375695013465e-01,-4.226274632794519981e-01,-2.641807691746371201e-01,-1.487144134358597269e-01,-3.340319100691527821e-01,-1.858376778260019402e-01,-1.656441087888113894e-01,-1.495020468453263363e-01,-1.777289829995980230e-01,-1.151462849392992371e-01,-1.554306827972788407e-01,-9.978556622643951213e-02,-1.098235965901260963e-01,-1.815699701567840829e-01,-1.591594719381050627e-01,-1.205851797110960577e-01,-7.891967207639193072e-02,-9.335071846758699610e-02,-8.221596813694523331e-02,-7.581545580981138843e-02,-8.807526192378467567e-02,-8.251430987453001187e-02,-1.003922137927925895e-01,-1.159411650323378673e-01,-1.050734197526024538e-01,-8.699591767302437828e-02,-1.032718163663509520e-01,-6.031439847928150161e-02,-6.758507996238330429e-02,-1.167008274913325233e-01,-8.014046530203158825e-02,-2.492966595537024141e-02,-4.716930914553225246e-02,-2.533243979993487355e-02,-4.649756018825536297e-02,-5.396264488316658559e-02
